time,out_motors,out_plant,out_kalman,out_mpc,out_sensors,out_mahony,out_lqi,up_kalman,up_mpc,up_lqi,up_mocap,up_motors,up_plant
205.0150,1.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
205.0200,0.00,1.00,0.00,-1.00,2.00,1.00,1.00,3.00,-1.00,0.00,0.00,0.00,0.00
205.0250,1.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
205.0300,1.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
205.0350,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
205.0400,0.00,1.00,1.00,-1.00,2.00,1.00,1.00,3.00,-1.00,1.00,0.00,0.00,1.00
205.0450,1.00,2.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.0500,1.00,1.00,1.00,-1.00,2.00,2.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
205.0550,1.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
205.0600,0.00,1.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,1.00,0.00,0.00,0.00
205.0650,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
205.0700,0.00,1.00,0.00,-1.00,1.00,1.00,0.00,3.00,-1.00,0.00,1.00,0.00,1.00
205.0750,1.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
205.0800,0.00,1.00,1.00,-1.00,2.00,1.00,1.00,2.00,-1.00,1.00,0.00,0.00,0.00
205.0850,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.0900,0.00,1.00,1.00,-1.00,1.00,1.00,0.00,4.00,-1.00,1.00,0.00,1.00,0.00
205.0950,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
205.1000,0.00,1.00,1.00,1559.00,4.00,2.00,1.00,2.00,1.00,0.00,0.00,0.00,0.00
205.1050,0.00,1.00,-1.00,-1.00,2.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.1100,1.00,1.00,1.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
205.1150,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
205.1200,0.00,1.00,1.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
205.1250,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
205.1300,1.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
205.1350,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
205.1400,1.00,1.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
205.1450,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.1500,0.00,1.00,1.00,-1.00,1.00,1.00,0.00,3.00,-1.00,0.00,1.00,0.00,1.00
205.1550,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
205.1600,1.00,1.00,0.00,-1.00,2.00,1.00,1.00,3.00,-1.00,0.00,1.00,0.00,1.00
205.1650,1.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
205.1700,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,1.00
205.1750,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
205.1800,0.00,0.00,0.00,-1.00,1.00,1.00,0.00,3.00,-1.00,0.00,0.00,1.00,0.00
205.1850,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
205.1900,1.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
205.1950,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.2000,0.00,0.00,0.00,1522.00,2.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
205.2050,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
205.2100,1.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
205.2150,1.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
205.2200,0.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,0.00
205.2250,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
205.2300,0.00,2.00,1.00,-1.00,2.00,2.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
205.2350,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.2400,0.00,1.00,0.00,-1.00,2.00,1.00,0.00,4.00,-1.00,1.00,0.00,0.00,1.00
205.2450,0.00,1.00,-1.00,-1.00,2.00,2.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
205.2500,0.00,1.00,1.00,-1.00,2.00,1.00,0.00,3.00,-1.00,0.00,0.00,0.00,0.00
205.2550,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.2600,1.00,1.00,1.00,-1.00,2.00,2.00,0.00,4.00,-1.00,1.00,0.00,1.00,0.00
205.2650,1.00,1.00,-1.00,-1.00,3.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
205.2700,0.00,1.00,0.00,-1.00,2.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
205.2750,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.2800,0.00,1.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
205.2850,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.2900,0.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,1.00,0.00,0.00,0.00
205.2950,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
205.3000,1.00,1.00,0.00,1459.00,3.00,1.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00
205.3050,1.00,2.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.3100,0.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,1.00,0.00
205.3150,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
205.3200,1.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,1.00,0.00,0.00,0.00
205.3250,1.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
205.3300,1.00,1.00,1.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,1.00
205.3350,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.3400,1.00,1.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
205.3450,0.00,1.00,-1.00,-1.00,2.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
205.3500,1.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,1.00,1.00,0.00,0.00
205.3550,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.3600,0.00,0.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
205.3650,1.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
205.3700,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
205.3750,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.3800,0.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
205.3850,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
205.3900,0.00,1.00,1.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
205.3950,1.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.4000,0.00,1.00,1.00,1460.00,2.00,1.00,1.00,3.00,0.00,1.00,0.00,0.00,0.00
205.4050,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.4100,0.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,1.00,0.00,0.00,0.00
205.4150,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
205.4200,0.00,1.00,0.00,-1.00,2.00,0.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
205.4250,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.4300,0.00,0.00,0.00,-1.00,2.00,1.00,0.00,3.00,-1.00,0.00,0.00,0.00,0.00
205.4350,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.4400,0.00,1.00,1.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
205.4450,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
205.4500,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,1.00,0.00,0.00,0.00
205.4550,1.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
205.4600,0.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,0.00,1.00,0.00
205.4650,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
205.4700,0.00,1.00,0.00,-1.00,1.00,1.00,0.00,3.00,-1.00,0.00,0.00,1.00,0.00
205.4750,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
205.4800,1.00,1.00,0.00,-1.00,1.00,0.00,0.00,3.00,-1.00,0.00,0.00,0.00,0.00
205.4850,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.4900,0.00,1.00,1.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,1.00
205.4950,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.5000,1.00,1.00,0.00,1495.00,3.00,2.00,1.00,3.00,1.00,1.00,0.00,1.00,0.00
205.5050,0.00,2.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.5100,1.00,1.00,0.00,-1.00,1.00,1.00,0.00,3.00,-1.00,0.00,0.00,0.00,0.00
205.5150,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
205.5200,1.00,1.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,1.00,0.00,0.00,0.00
205.5250,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
205.5300,0.00,2.00,0.00,-1.00,2.00,2.00,0.00,4.00,-1.00,1.00,0.00,1.00,0.00
205.5350,1.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.5400,1.00,1.00,1.00,-1.00,3.00,1.00,1.00,2.00,-1.00,0.00,0.00,1.00,0.00
205.5450,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.5500,0.00,1.00,0.00,-1.00,2.00,2.00,1.00,3.00,-1.00,0.00,0.00,1.00,0.00
205.5550,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.5600,0.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
205.5650,1.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.5700,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
205.5750,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
205.5800,0.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
205.5850,0.00,1.00,-1.00,-1.00,2.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
205.5900,1.00,1.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
205.5950,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.6000,0.00,0.00,0.00,1857.00,6.00,3.00,0.00,5.00,0.00,1.00,1.00,0.00,1.00
205.6050,0.00,2.00,-1.00,-1.00,2.00,2.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.6100,1.00,2.00,0.00,-1.00,4.00,2.00,1.00,3.00,-1.00,1.00,1.00,0.00,1.00
205.6150,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
205.6200,1.00,2.00,0.00,-1.00,2.00,1.00,1.00,3.00,-1.00,1.00,0.00,1.00,0.00
205.6250,0.00,2.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.6300,0.00,1.00,1.00,-1.00,2.00,2.00,1.00,3.00,-1.00,0.00,0.00,0.00,1.00
205.6350,1.00,2.00,-1.00,-1.00,3.00,2.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
205.6400,0.00,1.00,0.00,-1.00,3.00,1.00,0.00,3.00,-1.00,1.00,1.00,0.00,0.00
205.6450,1.00,1.00,-1.00,-1.00,2.00,2.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.6500,0.00,2.00,0.00,-1.00,2.00,2.00,0.00,4.00,-1.00,0.00,0.00,0.00,0.00
205.6550,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,2.00,0.00
205.6600,0.00,1.00,0.00,-1.00,2.00,1.00,1.00,4.00,-1.00,0.00,0.00,0.00,0.00
205.6650,0.00,1.00,-1.00,-1.00,3.00,2.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
205.6700,1.00,1.00,0.00,-1.00,2.00,1.00,1.00,3.00,-1.00,1.00,1.00,0.00,1.00
205.6750,0.00,2.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
205.6800,1.00,1.00,1.00,-1.00,3.00,1.00,1.00,3.00,-1.00,0.00,0.00,0.00,0.00
205.6850,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.6900,0.00,1.00,1.00,-1.00,1.00,0.00,0.00,3.00,-1.00,0.00,1.00,0.00,1.00
205.6950,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.7000,0.00,1.00,1.00,1488.00,1.00,1.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
205.7050,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
205.7100,1.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
205.7150,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.7200,0.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
205.7250,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.7300,1.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,1.00
205.7350,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
205.7400,0.00,0.00,0.00,-1.00,1.00,1.00,0.00,1.00,-1.00,0.00,0.00,0.00,0.00
205.7450,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.7500,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
205.7550,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
205.7600,1.00,1.00,0.00,-1.00,1.00,1.00,1.00,1.00,-1.00,0.00,0.00,0.00,0.00
205.7650,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.7700,0.00,1.00,0.00,-1.00,1.00,1.00,0.00,3.00,-1.00,0.00,0.00,1.00,0.00
205.7750,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.7800,1.00,2.00,1.00,-1.00,3.00,1.00,1.00,4.00,-1.00,1.00,0.00,0.00,1.00
205.7850,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.7900,1.00,1.00,1.00,-1.00,2.00,1.00,1.00,5.00,-1.00,0.00,1.00,0.00,1.00
205.7950,1.00,2.00,-1.00,-1.00,3.00,3.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
205.8000,1.00,1.00,1.00,1668.00,5.00,3.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00
205.8050,1.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
205.8100,1.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
205.8150,0.00,1.00,-1.00,-1.00,2.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.8200,0.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
205.8250,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.8300,0.00,1.00,1.00,-1.00,1.00,0.00,1.00,2.00,-1.00,1.00,0.00,0.00,0.00
205.8350,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.8400,0.00,1.00,1.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
205.8450,0.00,0.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.8500,0.00,0.00,0.00,-1.00,1.00,0.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
205.8550,1.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.8600,0.00,0.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
205.8650,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
205.8700,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
205.8750,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
205.8800,1.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
205.8850,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
205.8900,1.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
205.8950,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
205.9000,0.00,0.00,0.00,1425.00,1.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
205.9050,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.9100,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,1.00,-1.00,0.00,0.00,0.00,0.00
205.9150,0.00,0.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
205.9200,1.00,1.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
205.9250,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.9300,0.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
205.9350,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
205.9400,0.00,0.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
205.9450,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
205.9500,1.00,1.00,0.00,-1.00,1.00,2.00,0.00,3.00,-1.00,1.00,0.00,1.00,0.00
205.9550,2.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.9600,0.00,1.00,0.00,-1.00,3.00,1.00,1.00,3.00,-1.00,0.00,0.00,0.00,0.00
205.9650,0.00,2.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.9700,0.00,0.00,0.00,-1.00,2.00,1.00,1.00,3.00,-1.00,0.00,0.00,1.00,0.00
205.9750,0.00,2.00,-1.00,-1.00,2.00,2.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
205.9800,1.00,1.00,0.00,-1.00,1.00,1.00,0.00,3.00,-1.00,0.00,1.00,0.00,0.00
205.9850,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
205.9900,1.00,1.00,0.00,-1.00,1.00,1.00,1.00,3.00,-1.00,0.00,0.00,0.00,0.00
205.9950,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
206.0000,1.00,1.00,0.00,1521.00,4.00,2.00,1.00,3.00,1.00,0.00,0.00,1.00,0.00
206.0050,1.00,2.00,-1.00,-1.00,2.00,2.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
206.0100,1.00,1.00,0.00,-1.00,2.00,1.00,1.00,3.00,-1.00,0.00,1.00,0.00,1.00
206.0150,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
206.0200,1.00,1.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
206.0250,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
206.0300,0.00,0.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
206.0350,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
206.0400,1.00,1.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
206.0450,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
206.0500,0.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
206.0550,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
206.0600,1.00,1.00,1.00,-1.00,1.00,1.00,0.00,2.00,-1.00,1.00,0.00,0.00,0.00
206.0650,0.00,1.00,-1.00,-1.00,2.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
206.0700,1.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,1.00,0.00,0.00,0.00
206.0750,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
206.0800,0.00,0.00,0.00,-1.00,2.00,1.00,1.00,4.00,-1.00,0.00,0.00,1.00,0.00
206.0850,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
206.0900,0.00,1.00,0.00,-1.00,2.00,1.00,1.00,4.00,-1.00,0.00,1.00,1.00,0.00
206.0950,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
206.1000,0.00,0.00,0.00,1486.00,4.00,3.00,0.00,3.00,1.00,1.00,0.00,1.00,0.00
206.1050,0.00,3.00,-1.00,-1.00,2.00,2.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
206.1100,1.00,1.00,0.00,-1.00,1.00,1.00,1.00,3.00,-1.00,1.00,0.00,0.00,1.00
206.1150,0.00,2.00,-1.00,-1.00,2.00,2.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
206.1200,1.00,1.00,0.00,-1.00,1.00,1.00,0.00,4.00,-1.00,0.00,1.00,1.00,0.00
206.1250,1.00,2.00,-1.00,-1.00,2.00,2.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
206.1300,0.00,1.00,1.00,-1.00,2.00,2.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
206.1350,0.00,2.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
206.1400,0.00,1.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
