time,ref_x,ref_y,ref_z,x,y,z,est_x,est_y,est_z,phi,theta,psi,est_phi,est_theta,est_psi,dx,dy,dz,est_dx,est_dy,est_dz,p,q,r,est_p,est_q,est_r,ref_phi,ref_theta,ref_psi,cmd_T,cmd_tau_phi,cmd_tau_theta,cmd_tau_psi,real_T,real_tau_phi,real_tau_theta,real_tau_psi
5.5450,3.000000,0.000000,0.000000,2.973768,-0.004656,0.001521,2.975112,-0.003708,0.003471,-0.000507,-0.013966,-0.004431,0.000466,-0.011620,-0.000413,0.084570,0.007923,0.001066,0.113936,0.024057,0.024993,-0.007329,0.008219,-0.003167,-0.009051,0.001581,-0.005447,-0.000615,-0.008181,0.000000,4.513957,-0.000166,0.000459,0.000491,4.513327,-0.000197,0.000015,0.000488
5.5500,3.000000,0.000000,0.000000,2.974190,-0.004616,0.001526,2.976004,-0.003553,0.003400,-0.000544,-0.013925,-0.004447,0.000436,-0.011622,-0.000461,0.083885,0.007951,0.001070,0.111048,0.026018,0.025197,-0.007617,0.008347,-0.002709,-0.011627,0.005783,-0.004153,-0.000615,-0.008181,0.000000,4.513957,0.000246,0.000405,0.000476,4.513424,-0.000129,0.000074,0.000486
5.5550,3.000000,0.000000,0.000000,2.974610,-0.004577,0.001532,2.976004,-0.003553,0.003400,-0.000582,-0.013883,-0.004461,0.000436,-0.011583,-0.000598,0.083202,0.007981,0.001075,0.111048,0.026018,0.025197,-0.007777,0.008563,-0.002252,-0.016064,0.008401,-0.011941,-0.000615,-0.008181,0.000000,4.513957,0.000246,0.000405,0.000476,4.513505,-0.000072,0.000125,0.000484
5.5600,3.000000,0.000000,0.000000,2.975026,-0.004537,0.001537,2.977022,-0.003376,0.003473,-0.000620,-0.013841,-0.004472,0.000363,-0.011550,-0.000589,0.082521,0.008013,0.001081,0.111228,0.027147,0.026431,-0.007758,0.008851,-0.001799,-0.016282,0.006578,-0.002786,-0.000615,-0.008181,0.000000,4.513957,0.000449,0.000396,0.000454,4.513575,0.000008,0.000167,0.000480
5.5650,3.000000,0.000000,0.000000,2.975438,-0.004497,0.001542,2.977022,-0.003376,0.003473,-0.000659,-0.013796,-0.004481,0.000404,-0.011491,-0.000559,0.081842,0.008046,0.001087,0.111228,0.027147,0.026431,-0.007589,0.009199,-0.001350,-0.013984,0.008488,0.004184,-0.000615,-0.008181,0.000000,4.513957,0.000449,0.000396,0.000454,4.513633,0.000076,0.000202,0.000476
5.5700,3.000000,0.000000,0.000000,2.975848,-0.004456,0.001548,2.977512,-0.003132,0.003535,-0.000697,-0.013750,-0.004488,0.000457,-0.011516,-0.000597,0.081165,0.008081,0.001094,0.108036,0.027071,0.025407,-0.007370,0.009675,-0.000944,-0.012088,0.001679,0.001141,-0.000615,-0.008181,0.000000,4.513957,0.000219,0.000683,0.000179,4.513683,0.000098,0.000276,0.000430
5.5750,3.000000,0.000000,0.000000,2.976254,-0.004416,0.001553,2.977512,-0.003132,0.003535,-0.000734,-0.013702,-0.004492,0.000443,-0.011365,-0.000618,0.080491,0.008119,0.001102,0.108036,0.027071,0.025407,-0.007110,0.010258,-0.000575,-0.008006,0.010651,0.001126,-0.000615,-0.008181,0.000000,4.513957,0.000219,0.000683,0.000179,4.513725,0.000116,0.000338,0.000392
5.5800,3.000000,0.000000,0.000000,2.976656,-0.004375,0.001559,2.978373,-0.002960,0.003463,-0.000769,-0.013651,-0.004495,0.000422,-0.011300,-0.000598,0.079819,0.008158,0.001110,0.107147,0.028604,0.023942,-0.006903,0.010795,-0.000237,-0.006008,0.011587,0.001372,-0.000615,-0.008181,0.000000,4.513957,-0.000036,0.000160,0.000174,4.513761,0.000093,0.000311,0.000358
5.5850,3.000000,0.000000,0.000000,2.977055,-0.004335,0.001564,2.978373,-0.002960,0.003463,-0.000804,-0.013597,-0.004496,0.000388,-0.011296,-0.000640,0.079149,0.008198,0.001118,0.107147,0.028604,0.023942,-0.006739,0.011291,0.000075,-0.004073,0.011332,-0.004503,-0.000615,-0.008181,0.000000,4.513957,-0.000036,0.000160,0.000174,4.513791,0.000073,0.000288,0.000330
5.5900,3.000000,0.000000,0.000000,2.977451,-0.004294,0.001570,2.978969,-0.002974,0.003211,-0.000837,-0.013540,-0.004496,0.000335,-0.011245,-0.000624,0.078482,0.008241,0.001127,0.104737,0.029769,0.022529,-0.006673,0.011766,0.000403,-0.001368,0.011222,-0.001980,-0.000615,-0.008181,0.000000,4.513957,-0.000210,0.000210,0.000447,4.513816,0.000030,0.000276,0.000348
5.5950,3.000000,0.000000,0.000000,2.977843,-0.004252,0.001576,2.978969,-0.002974,0.003211,-0.000871,-0.013481,-0.004494,0.000263,-0.011205,-0.000577,0.077818,0.008285,0.001136,0.104737,0.029769,0.022529,-0.006689,0.012224,0.000745,-0.008386,0.009595,0.002457,-0.000615,-0.008181,0.000000,4.513957,-0.000210,0.000210,0.000447,4.513838,-0.000007,0.000266,0.000363
5.6000,3.000000,0.000000,0.000000,2.978232,-0.004211,0.001581,2.979883,-0.002832,0.003060,-0.000904,-0.013420,-0.004491,0.000283,-0.011155,-0.000517,0.077157,0.008331,0.001158,0.104480,0.030278,0.021305,-0.006640,0.012702,0.000963,-0.010402,0.009596,0.010232,0.000400,-0.006249,0.000000,4.521969,0.000185,0.000341,-0.000504,4.515086,0.000022,0.000277,0.000230
5.6050,3.000000,0.000000,0.000000,2.978618,-0.004169,0.001587,2.979883,-0.002832,0.003060,-0.000938,-0.013357,-0.004486,0.000336,-0.011158,-0.000511,0.076498,0.008378,0.001193,0.104480,0.030278,0.021305,-0.006535,0.013197,0.001073,-0.002133,0.006622,0.008919,0.000400,-0.006249,0.000000,4.521969,0.000185,0.000341,-0.000504,4.516143,0.000047,0.000287,0.000117
5.6100,3.000000,0.000000,0.000000,2.979001,-0.004127,0.001593,2.980533,-0.002773,0.003083,-0.000970,-0.013291,-0.004480,0.000337,-0.011090,-0.000503,0.075843,0.008427,0.001236,0.102728,0.031384,0.021816,-0.006480,0.013700,0.001114,-0.003960,0.011225,0.008420,0.000400,-0.006249,0.000000,4.521969,-0.000101,0.000321,-0.000368,4.517037,0.000024,0.000292,0.000043
5.6150,3.000000,0.000000,0.000000,2.979380,-0.004085,0.001599,2.980533,-0.002773,0.003083,-0.001003,-0.013222,-0.004475,0.000380,-0.011037,-0.000504,0.075190,0.008478,0.001288,0.102728,0.031384,0.021816,-0.006469,0.014212,0.001095,-0.003430,0.011107,0.007340,0.000400,-0.006249,0.000000,4.521969,-0.000101,0.000321,-0.000368,4.517795,0.000005,0.000297,-0.000020
5.6200,3.000000,0.000000,0.000000,2.979756,-0.004043,0.001606,2.981124,-0.002992,0.002956,-0.001035,-0.013151,-0.004470,0.000234,-0.010929,-0.000561,0.074541,0.008530,0.001348,0.101275,0.029913,0.019510,-0.006331,0.014672,0.001143,-0.014462,0.015925,-0.001962,0.000400,-0.006249,0.000000,4.521969,0.000375,0.000106,0.000441,4.518435,0.000062,0.000267,0.000051
5.6250,3.000000,0.000000,0.000000,2.980128,-0.004000,0.001612,2.981124,-0.002992,0.002956,-0.001067,-0.013078,-0.004464,0.000187,-0.010776,-0.000504,0.073895,0.008584,0.001413,0.101275,0.029913,0.019510,-0.006085,0.015090,0.001247,-0.013703,0.021534,0.004395,0.000400,-0.006249,0.000000,4.521969,0.000375,0.000106,0.000441,4.518978,0.000110,0.000242,0.000111
5.6300,3.000000,0.000000,0.000000,2.980498,-0.003957,0.001619,2.981843,-0.002686,0.002779,-0.001098,-0.013002,-0.004458,0.000076,-0.010660,-0.000587,0.073253,0.008639,0.001483,0.100556,0.031058,0.018645,-0.005673,0.015433,0.001445,-0.018111,0.018194,-0.005919,0.000400,-0.006249,0.000000,4.521969,0.000595,-0.000042,0.000759,4.519437,0.000184,0.000199,0.000210
5.6350,3.000000,0.000000,0.000000,2.980864,-0.003914,0.001627,2.981843,-0.002686,0.002779,-0.001126,-0.012925,-0.004451,0.000037,-0.010580,-0.000595,0.072615,0.008696,0.001557,0.100556,0.031058,0.018645,-0.005121,0.015712,0.001723,-0.007713,0.020331,-0.004063,0.000400,-0.006249,0.000000,4.521969,0.000595,-0.000042,0.000759,4.519826,0.000247,0.000162,0.000294
5.6400,3.000000,0.000000,0.000000,2.981227,-0.003871,0.001635,2.982938,-0.002529,0.002751,-0.001152,-0.012847,-0.004442,0.000102,-0.010539,-0.000587,0.071980,0.008754,0.001635,0.100379,0.031456,0.020251,-0.004716,0.015908,0.002024,0.000611,0.020976,-0.001683,0.000400,-0.006249,0.000000,4.521969,-0.000182,-0.000153,0.000456,4.520155,0.000182,0.000114,0.000319
5.6450,3.000000,0.000000,0.000000,2.981587,-0.003827,0.001643,2.982938,-0.002529,0.002751,-0.001175,-0.012767,-0.004432,0.000142,-0.010368,-0.000502,0.071349,0.008813,0.001716,0.100379,0.031456,0.020251,-0.004435,0.016033,0.002345,0.006046,0.022697,0.006904,0.000400,-0.006249,0.000000,4.521969,-0.000182,-0.000153,0.000456,4.520434,0.000126,0.000073,0.000340
5.6500,3.000000,0.000000,0.000000,2.981944,-0.003783,0.001651,2.983573,-0.002718,0.003014,-0.001198,-0.012687,-0.004420,0.000005,-0.010197,-0.000423,0.070722,0.008874,0.001800,0.100143,0.030847,0.022757,-0.004124,0.016049,0.002538,-0.007892,0.023312,0.010742,0.000400,-0.006249,0.000000,4.521969,0.000214,-0.000343,-0.000542,4.520669,0.000139,0.000009,0.000205
5.6550,3.000000,0.000000,0.000000,2.982298,-0.003739,0.001660,2.983573,-0.002718,0.003014,-0.001218,-0.012607,-0.004408,-0.000122,-0.010137,-0.000415,0.070099,0.008935,0.001886,0.100143,0.030847,0.022757,-0.003788,0.015971,0.002623,-0.017040,0.016904,0.005855,0.000400,-0.006249,0.000000,4.521969,0.000214,-0.000343,-0.000542,4.520869,0.000151,-0.000045,0.000090
5.6600,3.000000,0.000000,0.000000,2.982648,-0.003694,0.001670,2.984115,-0.002692,0.003025,-0.001238,-0.012527,-0.004395,-0.000253,-0.010135,-0.000390,0.069480,0.008998,0.001973,0.097424,0.030986,0.024437,-0.003277,0.015975,0.002705,-0.015952,0.011805,0.002348,0.000400,-0.006249,0.000000,4.521969,0.000661,0.000266,0.000068,4.521038,0.000229,0.000003,0.000087
5.6650,3.000000,0.000000,0.000000,2.982995,-0.003649,0.001680,2.984115,-0.002692,0.003025,-0.001254,-0.012447,-0.004381,-0.000347,-0.010058,-0.000273,0.068864,0.009061,0.002063,0.097424,0.030986,0.024437,-0.002617,0.016049,0.002784,-0.007145,0.009225,0.009497,0.000400,-0.006249,0.000000,4.521969,0.000661,0.000266,0.000068,4.521181,0.000295,0.000043,0.000084
5.6700,3.000000,0.000000,0.000000,2.983340,-0.003604,0.001690,2.984806,-0.002695,0.002959,-0.001267,-0.012367,-0.004368,-0.000486,-0.010035,-0.000246,0.068253,0.009126,0.002154,0.096927,0.030845,0.023954,-0.001894,0.016266,0.002828,-0.009025,0.005849,0.004501,0.000400,-0.006249,0.000000,4.521969,0.000484,0.000584,-0.000164,4.521302,0.000324,0.000126,0.000046
5.6750,3.000000,0.000000,0.000000,2.983681,-0.003558,0.001701,2.984806,-0.002695,0.002959,-0.001277,-0.012285,-0.004354,-0.000548,-0.009940,-0.000282,0.067645,0.009191,0.002245,0.096927,0.030845,0.023954,-0.001115,0.016605,0.002841,-0.007203,0.007663,-0.004198,0.000400,-0.006249,0.000000,4.521969,0.000484,0.000584,-0.000164,4.521404,0.000349,0.000196,0.000014
5.6800,3.000000,0.000000,0.000000,2.984019,-0.003512,0.001712,2.985441,-0.002568,0.002952,-0.001283,-0.012202,-0.004339,-0.000494,-0.009854,-0.000307,0.067042,0.009256,0.002338,0.095735,0.030309,0.025185,-0.000384,0.016940,0.002937,-0.001952,0.013776,-0.005140,0.000400,-0.006249,0.000000,4.521969,0.000212,0.000183,0.000588,4.521491,0.000328,0.000194,0.000102
5.6850,3.000000,0.000000,0.000000,2.984354,-0.003466,0.001724,2.985441,-0.002568,0.002952,-0.001285,-0.012118,-0.004325,-0.000475,-0.009778,-0.000345,0.066442,0.009322,0.002432,0.095735,0.030309,0.025185,0.000308,0.017271,0.003103,0.002944,0.015333,-0.006979,0.000400,-0.006249,0.000000,4.521969,0.000212,0.000183,0.000588,4.521565,0.000310,0.000192,0.000176
5.6900,3.000000,0.000000,0.000000,2.984687,-0.003419,0.001736,2.986261,-0.002360,0.003142,-0.001284,-0.012031,-0.004309,-0.000415,-0.009619,-0.000328,0.065847,0.009387,0.002527,0.096275,0.031993,0.025335,0.000809,0.017456,0.003303,0.008706,0.024051,-0.002515,0.000400,-0.006249,0.000000,4.521969,-0.000244,-0.000363,0.000411,4.521627,0.000225,0.000107,0.000212
5.6950,3.000000,0.000000,0.000000,2.985016,-0.003372,0.001748,2.986261,-0.002360,0.003142,-0.001280,-0.011944,-0.004293,-0.000305,-0.009462,-0.000263,0.065256,0.009453,0.002622,0.096275,0.031993,0.025335,0.001151,0.017517,0.003533,0.015332,0.021950,0.004505,0.000400,-0.006249,0.000000,4.521969,-0.000244,-0.000363,0.000411,4.521679,0.000153,0.000035,0.000243
5.7000,3.000000,0.000000,0.000000,2.985342,-0.003325,0.001762,2.986906,-0.002259,0.003259,-0.001274,-0.011856,-0.004275,-0.000390,-0.009377,-0.000265,0.064670,0.009518,0.002701,0.096074,0.032833,0.026841,0.001440,0.017513,0.003758,0.003103,0.020086,-0.000263,0.001068,-0.005774,0.000000,4.512233,0.000004,-0.000207,0.000216,4.520229,0.000130,-0.000002,0.000239
5.7050,3.000000,0.000000,0.000000,2.985666,-0.003277,0.001775,2.986906,-0.002259,0.003259,-0.001267,-0.011769,-0.004257,-0.000380,-0.009186,-0.000164,0.064088,0.009584,0.002767,0.096074,0.032833,0.026841,0.001687,0.017455,0.003980,0.007024,0.023528,0.007379,0.001068,-0.005774,0.000000,4.512233,0.000004,-0.000207,0.000216,4.519002,0.000111,-0.000034,0.000235
5.7100,3.000000,0.000000,0.000000,2.985986,-0.003229,0.001789,2.987636,-0.001907,0.003561,-0.001259,-0.011681,-0.004237,-0.000400,-0.009129,-0.000124,0.063510,0.009648,0.002822,0.096639,0.035320,0.027612,0.001908,0.017422,0.004127,0.003039,0.013756,0.005452,0.001068,-0.005774,0.000000,4.512233,0.000037,0.000057,-0.000280,4.517963,0.000099,-0.000020,0.000156
5.7150,3.000000,0.000000,0.000000,2.986304,-0.003181,0.001803,2.987636,-0.001907,0.003561,-0.001250,-0.011594,-0.004216,-0.000393,-0.009025,-0.000052,0.062937,0.009712,0.002867,0.096639,0.035320,0.027612,0.002108,0.017408,0.004211,0.009448,0.015627,0.007452,0.001068,-0.005774,0.000000,4.512233,0.000037,0.000057,-0.000280,4.517083,0.000090,-0.000008,0.000089
5.7200,3.000000,0.000000,0.000000,2.986618,-0.003133,0.001817,2.988129,-0.002021,0.003844,-0.001239,-0.011507,-0.004196,-0.000533,-0.008881,-0.000036,0.062368,0.009776,0.002905,0.094266,0.036122,0.029184,0.002277,0.017315,0.004268,0.005909,0.020160,0.002336,0.001068,-0.005774,0.000000,4.512233,0.000000,-0.000308,-0.000096,4.516338,0.000076,-0.000054,0.000061
5.7250,3.000000,0.000000,0.000000,2.986930,-0.003084,0.001832,2.988129,-0.002021,0.003844,-0.001228,-0.011421,-0.004174,-0.000530,-0.008862,0.000050,0.061803,0.009839,0.002935,0.094266,0.036122,0.029184,0.002420,0.017155,0.004303,0.005078,0.013547,0.006668,0.001068,-0.005774,0.000000,4.512233,0.000000,-0.000308,-0.000096,4.515708,0.000064,-0.000093,0.000037
5.7300,3.000000,0.000000,0.000000,2.987239,-0.003034,0.001847,2.988680,-0.001943,0.004076,-0.001216,-0.011335,-0.004153,-0.000479,-0.008739,0.000037,0.061243,0.009902,0.002960,0.091692,0.034413,0.030063,0.002508,0.017004,0.004345,0.008478,0.014939,-0.000733,0.001068,-0.005774,0.000000,4.512233,-0.000099,-0.000059,0.000091,4.515175,0.000039,-0.000088,0.000045
5.7350,3.000000,0.000000,0.000000,2.987545,-0.002985,0.001861,2.988680,-0.001943,0.004076,-0.001204,-0.011250,-0.004131,-0.000443,-0.008677,0.000016,0.060687,0.009964,0.002980,0.091692,0.034413,0.030063,0.002548,0.016861,0.004395,0.010141,0.019778,-0.005409,0.001068,-0.005774,0.000000,4.512233,-0.000099,-0.000059,0.000091,4.514723,0.000018,-0.000083,0.000052
5.7400,3.000000,0.000000,0.000000,2.987849,-0.002935,0.001876,2.989379,-0.001748,0.004315,-0.001192,-0.011165,-0.004109,-0.000489,-0.008606,0.000032,0.060135,0.010025,0.002996,0.088612,0.035318,0.030841,0.002598,0.016650,0.004472,0.005690,0.020516,-0.002809,0.001068,-0.005774,0.000000,4.512233,0.000048,-0.000339,0.000247,4.514341,0.000023,-0.000122,0.000082
5.7450,3.000000,0.000000,0.000000,2.988149,-0.002885,0.001891,2.989379,-0.001748,0.004315,-0.001179,-0.011082,-0.004087,-0.000450,-0.008540,0.000164,0.059588,0.010086,0.003008,0.088612,0.035318,0.030841,0.002657,0.016381,0.004573,0.008314,0.020999,0.009908,0.001068,-0.005774,0.000000,4.512233,0.000048,-0.000339,0.000247,4.514017,0.000027,-0.000156,0.000107
5.7500,3.000000,0.000000,0.000000,2.988447,-0.002835,0.001906,2.989969,-0.001531,0.004281,-0.001166,-0.011000,-0.004064,-0.000602,-0.008445,0.000213,0.059044,0.010146,0.003017,0.086478,0.035428,0.031242,0.002918,0.016031,0.004561,-0.006250,0.022681,0.008309,0.001068,-0.005774,0.000000,4.512233,0.000616,-0.000466,-0.000677,4.513743,0.000117,-0.000203,-0.000013
5.7550,3.000000,0.000000,0.000000,2.988743,-0.002784,0.001921,2.989969,-0.001531,0.004281,-0.001151,-0.010920,-0.004042,-0.000617,-0.008296,0.000275,0.058505,0.010206,0.003024,0.086478,0.035428,0.031242,0.003350,0.015611,0.004452,-0.002177,0.024614,0.008740,0.001068,-0.005774,0.000000,4.512233,0.000616,-0.000466,-0.000677,4.513512,0.000194,-0.000244,-0.000115
5.7600,3.000000,0.000000,0.000000,2.989035,-0.002733,0.001936,2.990561,-0.001343,0.003844,-0.001135,-0.010842,-0.004019,-0.000501,-0.008208,0.000175,0.057969,0.010264,0.003029,0.085524,0.034795,0.028227,0.003783,0.015092,0.004406,0.003672,0.024564,-0.004853,0.001068,-0.005774,0.000000,4.512233,0.000195,-0.000617,0.000315,4.513315,0.000194,-0.000301,-0.000049
5.7650,3.000000,0.000000,0.000000,2.989325,-0.002682,0.001952,2.990561,-0.001343,0.003844,-0.001116,-0.010766,-0.003998,-0.000440,-0.008062,0.000290,0.057438,0.010322,0.003032,0.085524,0.034795,0.028227,0.004215,0.014489,0.004412,0.006531,0.020089,0.009147,0.001068,-0.005774,0.000000,4.512233,0.000195,-0.000617,0.000315,4.513149,0.000194,-0.000350,0.000007
5.7700,3.000000,0.000000,0.000000,2.989612,-0.002630,0.001967,2.991223,-0.001084,0.003843,-0.001095,-0.010694,-0.003976,-0.000515,-0.007941,0.000310,0.056910,0.010379,0.003034,0.086329,0.036837,0.026364,0.004710,0.013909,0.004326,0.000112,0.015859,0.006910,0.001068,-0.005774,0.000000,4.512233,0.000376,-0.000266,-0.000634,4.513009,0.000222,-0.000337,-0.000092
5.7750,3.000000,0.000000,0.000000,2.989897,-0.002578,0.001982,2.991223,-0.001084,0.003843,-0.001072,-0.010624,-0.003954,-0.000430,-0.007888,0.000395,0.056385,0.010435,0.003034,0.086329,0.036837,0.026364,0.005258,0.013347,0.004161,0.008177,0.015078,0.012223,0.001068,-0.005774,0.000000,4.512233,0.000376,-0.000266,-0.000634,4.512890,0.000246,-0.000326,-0.000175
5.7800,3.000000,0.000000,0.000000,2.990179,-0.002526,0.001997,2.991695,-0.000993,0.003907,-0.001046,-0.010558,-0.003933,-0.000370,-0.007859,0.000464,0.055864,0.010489,0.003033,0.083478,0.035892,0.027767,0.005697,0.012763,0.003861,0.010244,0.018895,0.012081,0.001068,-0.005774,0.000000,4.512233,-0.000073,-0.000412,-0.001107,4.512789,0.000197,-0.000339,-0.000318
5.7850,3.000000,0.000000,0.000000,2.990458,-0.002473,0.002012,2.991695,-0.000993,0.003907,-0.001018,-0.010494,-0.003914,-0.000330,-0.007736,0.000486,0.055347,0.010543,0.003032,0.083478,0.035892,0.027767,0.006044,0.012159,0.003447,0.010083,0.013434,0.007476,0.001068,-0.005774,0.000000,4.512233,-0.000073,-0.000412,-0.001107,4.512704,0.000155,-0.000350,-0.000439
5.7900,3.000000,0.000000,0.000000,2.990735,-0.002421,0.002027,2.992302,-0.001230,0.003927,-0.000988,-0.010433,-0.003897,-0.000329,-0.007516,0.000470,0.054832,0.010595,0.003029,0.084832,0.033700,0.026816,0.006398,0.011450,0.003049,0.004399,0.023324,0.001389,0.001068,-0.005774,0.000000,4.512233,0.000177,-0.000747,-0.000328,4.512631,0.000159,-0.000411,-0.000422
5.7950,3.000000,0.000000,0.000000,2.991009,-0.002368,0.002043,2.992302,-0.001230,0.003927,-0.000956,-0.010376,-0.003882,-0.000377,-0.007315,0.000461,0.054321,0.010645,0.003026,0.084832,0.033700,0.026816,0.006758,0.010653,0.002664,0.003438,0.028634,-0.001164,0.001068,-0.005774,0.000000,4.512233,0.000177,-0.000747,-0.000328,4.512570,0.000162,-0.000463,-0.000408
5.8000,3.000000,0.000000,0.000000,2.991280,-0.002314,0.002058,2.992858,-0.000796,0.004029,-0.000922,-0.010322,-0.003868,-0.000311,-0.007228,0.000469,0.053812,0.010694,0.003022,0.083885,0.036534,0.026223,0.007084,0.009798,0.002283,0.008066,0.020352,0.001982,0.001979,-0.004554,0.000000,4.511622,0.000060,-0.000677,-0.000380,4.512425,0.000146,-0.000496,-0.000404
5.8050,3.000000,0.000000,0.000000,2.991549,-0.002261,0.002073,2.992858,-0.000796,0.004029,-0.000887,-0.010273,-0.003857,-0.000230,-0.007235,0.000455,0.053306,0.010741,0.003016,0.083885,0.036534,0.026223,0.007380,0.008896,0.001906,0.006980,0.015763,0.001458,0.001979,-0.004554,0.000000,4.511622,0.000060,-0.000677,-0.000380,4.512302,0.000133,-0.000523,-0.000400
5.8100,3.000000,0.000000,0.000000,2.991816,-0.002207,0.002088,2.993457,-0.000866,0.004020,-0.000850,-0.010229,-0.003848,-0.000150,-0.007218,0.000461,0.052802,0.010787,0.003009,0.082105,0.035086,0.025966,0.007707,0.008035,0.001519,0.003578,0.014992,0.003088,0.001979,-0.004554,0.000000,4.511622,0.000220,-0.000369,-0.000466,4.512197,0.000146,-0.000500,-0.000410
5.8150,3.000000,0.000000,0.000000,2.992080,-0.002153,0.002103,2.993457,-0.000866,0.004020,-0.000812,-0.010189,-0.003840,-0.000192,-0.007114,0.000560,0.052301,0.010830,0.003001,0.082105,0.035086,0.025966,0.008058,0.007208,0.001124,0.004572,0.014921,0.012924,0.001979,-0.004554,0.000000,4.511622,0.000220,-0.000369,-0.000466,4.512109,0.000158,-0.000480,-0.000419
5.8200,3.000000,0.000000,0.000000,2.992342,-0.002099,0.002118,2.994080,-0.000754,0.004128,-0.000771,-0.010153,-0.003834,-0.000133,-0.006939,0.000610,0.051801,0.010872,0.002992,0.082713,0.036598,0.026691,0.008309,0.006381,0.000607,0.012994,0.015619,0.012551,0.001979,-0.004554,0.000000,4.511622,-0.000136,-0.000478,-0.001258,4.512034,0.000112,-0.000479,-0.000548
5.8250,3.000000,0.000000,0.000000,2.992601,-0.002045,0.002133,2.994080,-0.000754,0.004128,-0.000730,-0.010121,-0.003831,0.000017,-0.006922,0.000561,0.051303,0.010912,0.002983,0.082713,0.036598,0.026691,0.008475,0.005555,-0.000013,0.018985,0.011726,0.002637,0.001979,-0.004554,0.000000,4.511622,-0.000136,-0.000478,-0.001258,4.511971,0.000074,-0.000479,-0.000657
5.8300,3.000000,0.000000,0.000000,2.992857,-0.001990,0.002148,2.994564,-0.000625,0.004094,-0.000688,-0.010093,-0.003831,0.000055,-0.006985,0.000429,0.050807,0.010949,0.002973,0.078875,0.035469,0.027507,0.008575,0.004890,-0.000460,0.011560,0.004553,-0.010438,0.001979,-0.004554,0.000000,4.511622,-0.000117,0.000131,0.000532,4.511917,0.000045,-0.000386,-0.000474
5.8350,3.000000,0.000000,0.000000,2.993111,-0.001936,0.002163,2.994564,-0.000625,0.004094,-0.000645,-0.010069,-0.003834,0.000171,-0.007007,0.000488,0.050312,0.010985,0.002962,0.078875,0.035469,0.027507,0.008620,0.004362,-0.000762,0.012367,0.002891,0.001377,0.001979,-0.004554,0.000000,4.511622,-0.000117,0.000131,0.000532,4.511872,0.000020,-0.000306,-0.000320
5.8400,3.000000,0.000000,0.000000,2.993363,-0.001881,0.002177,2.994962,-0.000563,0.004326,-0.000602,-0.010047,-0.003838,0.000255,-0.007006,0.000490,0.049819,0.011018,0.002952,0.076614,0.034039,0.028893,0.008606,0.003987,-0.001084,0.011191,0.002819,0.002398,0.001979,-0.004554,0.000000,4.511622,-0.000150,0.000270,-0.000459,4.511834,-0.000006,-0.000218,-0.000341
