time,ref_x,ref_y,ref_z,x,y,z,est_x,est_y,est_z,phi,theta,psi,est_phi,est_theta,est_psi,dx,dy,dz,est_dx,est_dy,est_dz,p,q,r,est_p,est_q,est_r,ref_phi,ref_theta,ref_psi,cmd_T,cmd_tau_phi,cmd_tau_theta,cmd_tau_psi,real_T,real_tau_phi,real_tau_theta,real_tau_psi,acc_x,acc_y,acc_z,meas_acc_x,meas_acc_y,meas_acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,mocap_x,mocap_y,mocap_z,p_ddot_hat_x,p_ddot_hat_y,p_ddot_hat_z
9.7450,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.80598c2ee9287p+1,0x1.81f149bca41e2p+1,0x1.8170f7bc41f73p+1,0x1.808e140eab223p+1,0x1.8214fd3d34c9ap+1,0x1.81aaa9648b43bp+1,-0x1.fa38a5d60a5d6p-12,0x1.8a1bde8be9e5fp-11,-0x1.9c46ab5be259bp-9,0x1.c4d034p-8,-0x1.9d1e16p-10,-0x1.77907p-15,-0x1.e1b39b8b8dc95p-7,-0x1.0c02c6e509416p-6,-0x1.c5c94aaaef11ap-8,0x1.ac227d5c54e81p-8,-0x1.be32ea8caec45p-9,0x1.324f654b7155cp-6,-0x1.ff141ae646ca3p-12,0x1.ea6f3aaea5a0cp-14,-0x1.b0050f2f74cbap-14,-0x1.51e712293d6d4p-14,0x1.85682dcb4d5f5p-12,0x1.f646f8b63f77ep-13,0x1.cb04d5172aeacp-8,-0x1.d23308d0d5235p-10,0x0p+0,0x1.20e9522da56c1p+2,0x1.8bf1cba902143p-20,-0x1.af7fd061549d7p-20,0x1.8f78ddd690cp-25,0x1.20e7a77fea8b6p+2,0x1.671a98ef4p-20,-0x1.a20c4487cp-20,0x1.ae91fb76p-25,0x1.e46a3860946a2p-8,0x1.34f5ea9a8be9cp-8,0x1.b606261c3fp-9,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3ed3ba845c6f8p+3,-0x1.221ce8a09d624p-13,0x1.e8a17541a1814p-12,0x1.020462ca1ae62p-12,0x1.68d21eed36274p+4,-0x1.ed9bc197011f6p-3,-0x1.4f13578975ea4p+5,0x1.8060cf34971bfp+1,0x1.81f959f10b17bp+1,0x1.8174631e3cfa7p+1,0x1.136c441d0f36ep-3,0x1.506a3806a8e28p-4,0x1.39c222121ff38p-3
9.7500,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.8057239aeedc3p+1,0x1.81ee9ba10d58fp+1,0x1.816fd54fe937ep+1,0x1.80893d71712cap+1,0x1.820f9ce692df2p+1,0x1.81a869b3e67d4p+1,-0x1.fcc6eeab3294p-12,0x1.8a6a4e32b0098p-11,-0x1.9c57f5aaa1741p-9,0x1.c49fb2p-8,-0x1.9c9fb2p-10,-0x1.77305p-15,-0x1.e07d950112891p-7,-0x1.0b9fe8d767291p-6,-0x1.c4b0f4cffbb62p-8,0x1.b13e287a8c274p-8,-0x1.b7ed22340004dp-9,0x1.33141bd32860fp-6,-0x1.fbf2843d469ccp-12,0x1.df2c6cad150bp-14,-0x1.afd23f15960bap-14,-0x1.447858fd4f1aep-14,0x1.827130861def7p-12,0x1.f6541e9bf8d04p-13,0x1.cb04d5172aeacp-8,-0x1.d23308d0d5235p-10,0x0p+0,0x1.20e9522da56c1p+2,0x1.02c151d0d6abep-19,-0x1.fa9e1e50ca556p-20,0x1.887b6369af88p-25,0x1.20e7e900ad09ap+2,0x1.5b4d1a928p-20,-0x1.9938950b6p-20,0x1.aae7aa12p-25,0x1.e4cc2ad09f362p-8,0x1.36871e29d2b4p-8,0x1.ba78cc1c67p-9,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3ed401b7461a1p+3,-0x1.1bd9bb4e9d076p-13,0x1.e5d0c1c13d5bdp-12,0x1.021116d092962p-12,0x1.68d21eed36274p+4,-0x1.ed9bc197011f6p-3,-0x1.4f13578975ea4p+5,0x1.805bf64f6676fp+1,0x1.81f3f8d409d6p+1,0x1.81721ad9ddd8ep+1,0x1.137ff994569fbp-3,0x1.50a67577fd5d4p-4,0x1.39f852459ff0cp-3
9.7550,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.8054bc93c9bc2p+1,0x1.81ebee8290504p+1,0x1.816eb396fa9e5p+1,0x1.80893d71712cap+1,0x1.820f9ce692df2p+1,0x1.81a869b3e67d4p+1,-0x1.ff513579edacfp-12,0x1.8ab6f08fc1bccp-11,-0x1.9c693de5dccfap-9,0x1.c46fa6p-8,-0x1.9c2282p-10,-0x1.76c9cap-15,-0x1.df474fc6f36aep-7,-0x1.0b3c8a6759c6fp-6,-0x1.c395c638df4b4p-8,0x1.b13e287a8c274p-8,-0x1.b7ed22340004dp-9,0x1.33141bd32860fp-6,-0x1.f8eb46169eb2fp-12,0x1.d4267e3a8313cp-14,-0x1.af9fddea93d84p-14,-0x1.37c797e2da308p-14,0x1.7f944c40fe195p-12,0x1.f6611142644e6p-13,0x1.cb04d5172aeacp-8,-0x1.d23308d0d5235p-10,0x0p+0,0x1.20e9522da56c1p+2,0x1.02c151d0d6abep-19,-0x1.fa9e1e50ca556p-20,0x1.887b6369af88p-25,0x1.20e820731fe59p+2,0x1.62c4d1ce6p-20,-0x1.9ca421ec6p-20,0x1.a6b1895a8p-25,0x1.e52bd4cf8d517p-8,0x1.3815d40912aafp-8,0x1.be3c906ffep-9,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3ed43dfc05bb2p+3,-0x1.15cb3f014d33cp-13,0x1.e30f462498dep-12,0x1.021daf1b5323p-12,0x1.68d21eed36274p+4,-0x1.ed9bc197011f6p-3,-0x1.4f13578975ea4p+5,0x1.805bf64f6676fp+1,0x1.81f3f8d409d6p+1,0x1.81721ad9ddd8ep+1,0x1.137ff994569fbp-3,0x1.50a67577fd5d4p-4,0x1.39f852459ff0cp-3
9.7600,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.80525719ca052p+1,0x1.81e9426275ae1p+1,0x1.816d9293488e6p+1,0x1.80846d05326e6p+1,0x1.820a407a4334fp+1,0x1.81a62ca606932p+1,-0x1.00ebcdfd8d8a4p-11,0x1.8b01cf608f3c5p-11,-0x1.9c7a841228a97p-9,0x1.c43f8p-8,-0x1.9ba5eap-10,-0x1.76759cp-15,-0x1.de10cd533b626p-7,-0x1.0ad8ac60f0795p-6,-0x1.c2782ed231381p-8,0x1.b65bf2dd44926p-8,-0x1.b196eaabac5fep-9,0x1.33db731f4a754p-6,-0x1.f5d35cd0f41c5p-12,0x1.c908f90a00b98p-14,-0x1.af6dfc28ba324p-14,-0x1.2b58ed6654644p-14,0x1.7cc204c3151cdp-12,0x1.f66daeaed2146p-13,0x1.cb04d5172aeacp-8,-0x1.d23308d0d5235p-10,0x0p+0,0x1.20e9522da56c1p+2,0x1.40f710524b52ap-19,-0x1.238bc5cde046ap-19,0x1.812bcc692268p-25,0x1.20e84f62774bp+2,0x1.69170d504p-20,-0x1.9f8945146p-20,0x1.a320ebca8p-25,0x1.e58944ed5b845p-8,0x1.39a2225fbea54p-8,0x1.c16c4c2b6fp-9,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3ed471002d133p+3,-0x1.0f9b6c75f8068p-13,0x1.e047e4d878477p-12,0x1.022a278bc98c8p-12,0x1.68d285e4f66e4p+4,-0x1.ecae4e7d4176dp-3,-0x1.4f133b2f01747p+5,0x1.8057239aeedc3p+1,0x1.81ee9ba10d58fp+1,0x1.816fd54fe937ep+1,0x1.139364d82c4fap-3,0x1.50e20fb8d939cp-4,0x1.3a1f262371f75p-3
9.7650,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.804ff32d3e157p+1,0x1.81e6974204121p+1,0x1.816c72465dca7p+1,0x1.80846d05326e6p+1,0x1.820a407a4334fp+1,0x1.81a62ca606932p+1,-0x1.022d066c5c25p-11,0x1.8b4ae6def67cep-11,-0x1.9c8bc834571e2p-9,0x1.c40fc4p-8,-0x1.9b2a8p-10,-0x1.761b1p-15,-0x1.dcda0f12a379cp-7,-0x1.0a744f8923c17p-6,-0x1.c1588d59c3806p-8,0x1.b65bf2dd44926p-8,-0x1.b196eaabac5fep-9,0x1.33db731f4a754p-6,-0x1.f2ad578535604p-12,0x1.bdd77c15cc686p-14,-0x1.af3c864b877bap-14,-0x1.1ef05eb5064a2p-14,0x1.79f2bdfd6a9dep-12,0x1.f67a1a804feacp-13,0x1.cb04d5172aeacp-8,-0x1.d23308d0d5235p-10,0x0p+0,0x1.20e9522da56c1p+2,0x1.40f710524b52ap-19,-0x1.238bc5cde046ap-19,0x1.812bcc692268p-25,0x1.20e8771d3b9f1p+2,0x1.811a7974ap-20,-0x1.ad84d50c8p-20,0x1.9f09b0ec8p-25,0x1.e5e478a77442fp-8,0x1.3b2bfd647eec4p-8,0x1.c41eb94c25p-9,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3ed49c2f5b84dp+3,-0x1.094f61de7a8e6p-13,0x1.dd7b859b6b332p-12,0x1.02368503163a2p-12,0x1.68d285e4f66e4p+4,-0x1.ecae4e7d4176dp-3,-0x1.4f133b2f01747p+5,0x1.8057239aeedc3p+1,0x1.81ee9ba10d58fp+1,0x1.816fd54fe937ep+1,0x1.139364d82c4fap-3,0x1.50e20fb8d939cp-4,0x1.3a1f262371f75p-3
9.7700,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.804d90ce72787p+1,0x1.81e3ed228023ap+1,0x1.816b52b188724p+1,0x1.807fa2cc8caccp+1,0x1.8204e802ad5a6p+1,0x1.81a3f2476002ap+1,-0x1.036c3b01a3deap-11,0x1.8b9233d927234p-11,-0x1.9c9d0a5076e34p-9,0x1.c3e048p-8,-0x1.9aafacp-10,-0x1.75ba2cp-15,-0x1.dba316737ffc2p-7,-0x1.0a0f74a8b1ad5p-6,-0x1.c0373201e4b06p-8,0x1.bb7bc4c5efe95p-8,-0x1.ab307944fb889p-9,0x1.34a399edb42e8p-6,-0x1.ef51b866fa62p-12,0x1.b2459003b2c06p-14,-0x1.af0b8c32c3796p-14,-0x1.12231c2407b24p-14,0x1.77195acc4e466p-12,0x1.f68652827f1bep-13,0x1.cb04d5172aeacp-8,-0x1.d23308d0d5235p-10,0x0p+0,0x1.20e9522da56c1p+2,0x1.7e7e0d86f790bp-19,-0x1.4941fe0328319p-19,0x1.79aff8b3a024p-25,0x1.20e898be99e8fp+2,0x1.956e27b9ep-20,-0x1.b95addc98p-20,0x1.9b933ae88p-25,0x1.e63d6dde5ad4cp-8,0x1.3cb35b1ee4194p-8,0x1.c66714a50cp-9,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3ed4c0bd5dd53p+3,-0x1.029823a20491ep-13,0x1.da970a96e4c92p-12,0x1.0242c389473acp-12,0x1.68d285e4f66e4p+4,-0x1.ecae4e7d4176dp-3,-0x1.4f133b2f01747p+5,0x1.80525719ca052p+1,0x1.81e9426275ae1p+1,0x1.816d9293488e6p+1,0x1.13a688dba49bdp-3,0x1.511d0a86efb1fp-4,0x1.3a3af85d30441p-3
9.7750,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.804b2ffdb1e4ap+1,0x1.81e144052c884p+1,0x1.816a33d5e3525p+1,0x1.807fa2cc8caccp+1,0x1.8204e802ad5a6p+1,0x1.81a3f2476002ap+1,-0x1.04a9496f60aap-11,0x1.8bd7a6e1426c7p-11,-0x1.9cae4a6ad5ed4p-9,0x1.c3b146p-8,-0x1.9a361cp-10,-0x1.75530ap-15,-0x1.da6be4e58109bp-7,-0x1.09aa1c8b89126p-6,-0x1.bf1460ad002ddp-8,0x1.bb7bc4c5efe95p-8,-0x1.ab307944fb889p-9,0x1.34a399edb42e8p-6,-0x1.ebc8ba08115fep-12,0x1.a66202a5dbb31p-14,-0x1.aedafaeb175eap-14,-0x1.04c9a8327fab4p-14,0x1.7430d228b4555p-12,0x1.f6925a5cb3076p-13,0x1.cb04d5172aeacp-8,-0x1.d23308d0d5235p-10,0x0p+0,0x1.20e9522da56c1p+2,0x1.7e7e0d86f790bp-19,-0x1.4941fe0328319p-19,0x1.79aff8b3a024p-25,0x1.20e8b536462edp+2,0x1.b9bcc2e9ap-20,-0x1.cf1d3a49ap-20,0x1.978588a88p-25,0x1.e694130ffbce6p-8,0x1.3e3812780fe3ep-8,0x1.c855a70af4p-9,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3ed4dfaec00aep+3,-0x1.f70c4dc8651b4p-14,0x1.d79e273f6f05dp-12,0x1.024ee7db32416p-12,0x1.68d285e4f66e4p+4,-0x1.ecae4e7d4176dp-3,-0x1.4f133b2f01747p+5,0x1.80525719ca052p+1,0x1.81e9426275ae1p+1,0x1.816d9293488e6p+1,0x1.13a688dba49bdp-3,0x1.511d0a86efb1fp-4,0x1.3a3af85d30441p-3
9.7800,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.8048d0bb4539cp+1,0x1.81de9beb49db6p+1,0x1.816915b45dc4ep+1,0x1.807adec9ff748p+1,0x1.81ff938a15f3dp+1,0x1.81a1ba9d798a5p+1,-0x1.05e414abc1cecp-11,0x1.8c1b32e7ca1d8p-11,-0x1.9cbf888711b19p-9,0x1.c3823p-8,-0x1.99bd3ap-10,-0x1.74fdcap-15,-0x1.d9347be38b49dp-7,-0x1.0944480abecfep-6,-0x1.bdf052d1740c9p-8,0x1.c09d8774f2cabp-8,-0x1.a4ba022e32551p-9,0x1.356b48e7df626p-6,-0x1.e7eeb0e17fc23p-12,0x1.99e864768b2d3p-14,-0x1.aeaae44ba3fa7p-14,-0x1.ed16bec797c2p-15,0x1.712e52d53b343p-12,0x1.f69e10743984ep-13,0x1.cb04d5172aeacp-8,-0x1.d23308d0d5235p-10,0x0p+0,0x1.20e9522da56c1p+2,0x1.b983e8613078fp-19,-0x1.6d7136df10ec8p-19,0x1.71d6f38a2064p-25,0x1.20e8cd4f27f71p+2,0x1.d87879c56p-20,-0x1.e1886fcf2p-20,0x1.941724938p-25,0x1.e6e8596a9bed2p-8,0x1.3fba00a929e49p-8,0x1.c9f8395564p-9,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3ed4f9e00e805p+3,-0x1.e7a4292e1ea48p-14,0x1.d47fbfb39ae46p-12,0x1.025aed830f1a7p-12,0x1.68d2e3582926ap+4,-0x1.ebc637b54d1b6p-3,-0x1.4f1321615fe6fp+5,0x1.804d90ce72787p+1,0x1.81e3ed228023ap+1,0x1.816b52b188724p+1,0x1.13b965c782517p-3,0x1.51576bdd79c61p-4,0x1.3a4ee7a960c77p-3
9.7850,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.804673077372ap+1,0x1.81dbf4d6168cbp+1,0x1.8167f84dc25d9p+1,0x1.807adec9ff748p+1,0x1.81ff938a15f3dp+1,0x1.81a1ba9d798a5p+1,-0x1.071c68d8c904dp-11,0x1.8c5cbfea20febp-11,-0x1.9cd0c4a9235a6p-9,0x1.c353a2p-8,-0x1.9945b2p-10,-0x1.74a25ep-15,-0x1.d7fcdcf1ff60ep-7,-0x1.08ddf80a88aep-6,-0x1.bccb391328eb5p-8,0x1.c09d8774f2cabp-8,-0x1.a4ba022e32551p-9,0x1.356b48e7df626p-6,-0x1.e3d00dfb664ddp-12,0x1.8cefbf047f95cp-14,-0x1.ae7b358e8002cp-14,-0x1.cea3431a58c0ep-15,0x1.6e0f042071a52p-12,0x1.f6a9973039ca6p-13,0x1.cb04d5172aeacp-8,-0x1.d23308d0d5235p-10,0x0p+0,0x1.20e9522da56c1p+2,0x1.b983e8613078fp-19,-0x1.6d7136df10ec8p-19,0x1.71d6f38a2064p-25,0x1.20e8e1b500804p+2,0x1.02b03d9dfp-19,-0x1.fcb3f92cp-20,0x1.90097c8d8p-25,0x1.e73a2463f62d9p-8,0x1.4138e6d70d864p-8,0x1.cb5a76ad5bp-9,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3ed5100bf9dddp+3,-0x1.d7299d95b8d3p-14,0x1.d141965717fe8p-12,0x1.0266d93258186p-12,0x1.68d2e3582926ap+4,-0x1.ebc637b54d1b6p-3,-0x1.4f1321615fe6fp+5,0x1.804d90ce72787p+1,0x1.81e3ed228023ap+1,0x1.816b52b188724p+1,0x1.13b965c782517p-3,0x1.51576bdd79c61p-4,0x1.3a4ee7a960c77p-3
9.7900,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.804416e28199p+1,0x1.81d94ec6cec3ap+1,0x1.8166dba2bc8ecp+1,0x1.807620ffec295p+1,0x1.81fa431a9faeap+1,0x1.819f85a98c213p+1,-0x1.08521a0ee2571p-11,0x1.8c9c399547d94p-11,-0x1.9ce1fed45f64cp-9,0x1.c32566p-8,-0x1.98ceecp-10,-0x1.7440dp-15,-0x1.d6c509a781f68p-7,-0x1.08772d83399f7p-6,-0x1.bba53c9e3f178p-8,0x1.c5c123d6d10cap-8,-0x1.9e33b7d63392bp-9,0x1.36319d18efe27p-6,-0x1.df4d2e7980194p-12,0x1.7f3bb7bd55c26p-14,-0x1.ae4c017e2d4fep-14,-0x1.ada8273d1995p-15,0x1.6aca2f73d9ee8p-12,0x1.f6b4eb71b0b6p-13,0x1.cb04d5172aeacp-8,-0x1.d23308d0d5235p-10,0x0p+0,0x1.20e9522da56c1p+2,0x1.f098f9aa49f34p-19,-0x1.8f50dbe4a7a77p-19,0x1.69e690e999f4p-25,0x1.20e8f2f932f3ep+2,0x1.15b1d1efbp-19,-0x1.09d9da9d3p-19,0x1.8c9b21218p-25,0x1.e7895bd38f41p-8,0x1.42b48fcdb8899p-8,0x1.cc863fa72ap-9,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3ed522d089bfap+3,-0x1.c51e1f8e2000cp-14,0x1.cdd494854d89ap-12,0x1.0272a6366cc52p-12,0x1.68d2e3582926ap+4,-0x1.ebc637b54d1b6p-3,-0x1.4f1321615fe6fp+5,0x1.8048d0bb4539cp+1,0x1.81de9beb49db6p+1,0x1.816915b45dc4ep+1,0x1.13cbf799a4efbp-3,0x1.51911ca0e490dp-4,0x1.3a5d30558b91ep-3
9.7950,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.8041bc4cb2ae2p+1,0x1.81d6a9beac2cp+1,0x1.8165bfb3dd712p+1,0x1.807620ffec295p+1,0x1.81fa431a9faeap+1,0x1.819f85a98c213p+1,-0x1.0984e82734335p-11,0x1.8cd981ee29283p-11,-0x1.9cf3370c88c95p-9,0x1.c2f7c2p-8,-0x1.98599ep-10,-0x1.73d93ep-15,-0x1.d58d03aa2dc3cp-7,-0x1.080fe97e2afep-6,-0x1.ba7e804c8c6d4p-8,0x1.c5c123d6d10cap-8,-0x1.9e33b7d63392bp-9,0x1.36319d18efe27p-6,-0x1.da7575c17107ap-12,0x1.70e912b9d74cap-14,-0x1.ae1d355590f93p-14,-0x1.8a15ba41a53dep-15,0x1.675ec24ebb54p-12,0x1.f6c0105beeb22p-13,0x1.cb04d5172aeacp-8,-0x1.d23308d0d5235p-10,0x0p+0,0x1.20e9522da56c1p+2,0x1.f098f9aa49f34p-19,-0x1.8f50dbe4a7a77p-19,0x1.69e690e999f4p-25,0x1.20e90196d0a92p+2,0x1.2ed8153bcp-19,-0x1.1923db92ep-19,0x1.887f31e28p-25,0x1.e7d5db7f7addap-8,0x1.442cad7697d5p-8,0x1.cd83f0b7a5p-9,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3ed532b383155p+3,-0x1.b1bf3cade3ba4p-14,0x1.ca3feb446dec4p-12,0x1.027e594093dacp-12,0x1.68d2e3582926ap+4,-0x1.ebc637b54d1b6p-3,-0x1.4f1321615fe6fp+5,0x1.8048d0bb4539cp+1,0x1.81de9beb49db6p+1,0x1.816915b45dc4ep+1,0x1.13cbf799a4efbp-3,0x1.51911ca0e490dp-4,0x1.3a5d30558b91ep-3
9.8000,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.803f63464796ep+1,0x1.81d405bee5ca5p+1,0x1.8164a4819fcf8p+1,0x1.8071697095141p+1,0x1.81f4f6be49b2ap+1,0x1.819d536a51857p+1,-0x1.0ab49cd41a623p-11,0x1.8d147f93f341ap-11,-0x1.9d046d54c52b1p-9,0x1.c2ca2ap-8,-0x1.97e538p-10,-0x1.738344p-15,-0x1.d454ccb74cd14p-7,-0x1.07a82d1db31f5p-6,-0x1.b957219e026a1p-8,0x1.cae681686e8eap-8,-0x1.979dd423a65bfp-9,0x1.36f5fcba4ee38p-6,-0x1.d52d76ec0a854p-12,0x1.61c38abcec322p-14,-0x1.adeee58fa89cp-14,-0x1.637b408beda78p-15,0x1.63c5eb72112e3p-12,0x1.f6cae41c556eap-13,0x1.c8cad1f4e9066p-8,-0x1.cc8e5c746a97bp-10,0x0p+0,0x1.20ed43470d5c7p+2,0x1.6aa53a5785a83p-24,-0x1.50d0773e6e91ap-21,0x1.61e2e42f3f18p-25,0x1.20e90df60651cp+2,0x1.4421f46eap-19,-0x1.2614fd87ep-19,0x1.8504c0608p-25,0x1.e81f84bd932d5p-8,0x1.45a0fdb8a320dp-8,0x1.ce5a9dbb15p-9,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3ed540262194fp+3,-0x1.9c9f415849b0cp-14,0x1.c67689453325ap-12,0x1.0289ed320df21p-12,0x1.68d33633367edp+4,-0x1.eae4af6827a05p-3,-0x1.4f130a6b2a33ap+5,0x1.804416e28199p+1,0x1.81d94ec6cec3ap+1,0x1.8166dba2bc8ecp+1,0x1.13de37eef152cp-3,0x1.51ca0097d260cp-4,0x1.3a676c745b67ap-3
9.8050,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.803d0bcf7efe3p+1,0x1.81d162c8afbbcp+1,0x1.81638a0c6b935p+1,0x1.8071697095141p+1,0x1.81f4f6be49b2ap+1,0x1.819d536a51857p+1,-0x1.0be0f03a8f827p-11,0x1.8d4d10c8d65c7p-11,-0x1.9d15a1b0c3959p-9,0x1.c29d3ap-8,-0x1.97726p-10,-0x1.73276p-15,-0x1.d31c669fc93fep-7,-0x1.073ff9994f141p-6,-0x1.b82f398afb526p-8,0x1.cae681686e8eap-8,-0x1.979dd423a65bfp-9,0x1.36f5fcba4ee38p-6,-0x1.cf866e70e3c54p-12,0x1.51eb7f977a049p-14,-0x1.adc0ff2544436p-14,-0x1.39df5c93e040cp-15,0x1.600003c437ecfp-12,0x1.f6d587e27cebap-13,0x1.c8cad1f4e9066p-8,-0x1.cc8e5c746a97bp-10,0x0p+0,0x1.20ed43470d5c7p+2,0x1.6aa53a5785a83p-24,-0x1.50d0773e6e91ap-21,0x1.61e2e42f3f18p-25,0x1.20e9186f027dep+2,0x1.5e9bf17d2p-19,-0x1.363cc0a4dp-19,0x1.80daffc8p-25,0x1.e8662e75770d7p-8,0x1.471128eb4713dp-8,0x1.cf1044756bp-9,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3ed54b883ed02p+3,-0x1.86031f6baeb0cp-14,0x1.c280867bd69a3p-12,0x1.029566cca7084p-12,0x1.68d33633367edp+4,-0x1.eae4af6827a05p-3,-0x1.4f130a6b2a33ap+5,0x1.804416e28199p+1,0x1.81d94ec6cec3ap+1,0x1.8166dba2bc8ecp+1,0x1.13de37eef152cp-3,0x1.51ca0097d260cp-4,0x1.3a676c745b67ap-3
9.8100,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.803ab5e8953bep+1,0x1.81cec0dd3b001p+1,0x1.8162705498abp+1,0x1.806cb81e1b33cp+1,0x1.81efae7eeab1p+1,0x1.819b23dd3e332p+1,-0x1.0d09a587873e8p-11,0x1.8d8318fd1255ep-11,-0x1.9d26d42398126p-9,0x1.c270bep-8,-0x1.97008ep-10,-0x1.72c5aap-15,-0x1.d1e3d34eda3b6p-7,-0x1.06d7504488e8dp-6,-0x1.b706dd36354b5p-8,0x1.d00d85683858cp-8,-0x1.90f89a161fb28p-9,0x1.37b803714bb17p-6,-0x1.c9693339fb077p-12,0x1.41349e9f12c99p-14,-0x1.ad9396c59d3bcp-14,-0x1.0cecec433e08ap-15,0x1.5c07ea1fd4ba3p-12,0x1.f6dff7f47aabp-13,0x1.c8cad1f4e9066p-8,-0x1.cc8e5c746a97bp-10,0x0p+0,0x1.20ed43470d5c7p+2,0x1.b29ee7ee42766p-22,-0x1.bc626f6259197p-21,0x1.5a3820c9bbfp-25,0x1.20e9214c6a221p+2,0x1.750562ffbp-19,-0x1.43e9997f7p-19,0x1.7d54dbf98p-25,0x1.e8a9b5ddd7384p-8,0x1.487ce4db722cbp-8,0x1.cfa9f73581p-9,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3ed5552afd612p+3,-0x1.6d8e32900bb98p-14,0x1.be52ce3dbccb7p-12,0x1.02a0c0e490ca2p-12,0x1.68d33633367edp+4,-0x1.eae4af6827a05p-3,-0x1.4f130a6b2a33ap+5,0x1.803f63464796ep+1,0x1.81d405bee5ca5p+1,0x1.8164a4819fcf8p+1,0x1.13f01e476d90cp-3,0x1.5201f09437c4p-4,0x1.3a6ec1da50bcep-3
9.8150,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.80386191c4332p+1,0x1.81cc1ffdb531ep+1,0x1.8161575a717e1p+1,0x1.806cb81e1b33cp+1,0x1.81efae7eeab1p+1,0x1.819b23dd3e332p+1,-0x1.0e2e711557558p-11,0x1.8db6748971394p-11,-0x1.9d3804b0ec229p-9,0x1.c244f6p-8,-0x1.96906ap-10,-0x1.725e3cp-15,-0x1.d0ab14c5fa558p-7,-0x1.066e328aa9163p-6,-0x1.b5de1e8383b11p-8,0x1.d00d85683858cp-8,-0x1.90f89a161fb28p-9,0x1.37b803714bb17p-6,-0x1.c2e7ea93b00b6p-12,0x1.2fc11d363ca04p-14,-0x1.ad6699291eeecp-14,-0x1.b97b5122c3b74p-16,0x1.57df0ed6f8fb2p-12,0x1.f6ea372d4ac0cp-13,0x1.c8cad1f4e9066p-8,-0x1.cc8e5c746a97bp-10,0x0p+0,0x1.20ed43470d5c7p+2,0x1.b29ee7ee42766p-22,-0x1.bc626f6259197p-21,0x1.5a3820c9bbfp-25,0x1.20e9c3b7b589dp+2,0x1.3d7ec9cddp-19,-0x1.1f1ce060cp-19,0x1.791e3eaa8p-25,0x1.e8eaf581027e5p-8,0x1.49e486063b90bp-8,0x1.dab22e0ae9p-9,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3ed605b5e0098p+3,-0x1.53890ff6dfc94p-14,0x1.b9f5ede387412p-12,0x1.02ac004bb05d6p-12,0x1.68d33633367edp+4,-0x1.eae4af6827a05p-3,-0x1.4f130a6b2a33ap+5,0x1.803f63464796ep+1,0x1.81d405bee5ca5p+1,0x1.8164a4819fcf8p+1,0x1.13f01e476d90cp-3,0x1.5201f09437c4p-4,0x1.3a6ec1da50bcep-3
